deer_w2,moose_w2,elk_w2,sheep_w2,goat_w2,wolf_w2,Elevation2,DistFromHumanAccess2,DistFromHighHumanAccess2,landcover16,EASTING,NORTHING,pack,used,usedFactor,habitatType,landcov.f,closedConif,modConif,openConif,decid,regen,mixed,herb,shrub,water,rockIce,burn,alpineHerb,alpineShrub,alpine
4,4,3,1,1,4,1650.547111,124.6964976,166.2448462,2,570488.8044,5678371.1,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,3,3,4,1901.387556,393.1548272,294.5111261,3,591084.3936,5680803.284,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,1,1,4,1449,303.688055,304.9003501,2,572083.6523,5682350.307,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,1956.433333,431.1324381,475.2801247,3,575772.7052,5682713.863,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2277.653333,1760.419614,1587.022974,10,578943.8174,5674292.739,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,4,4,3,1,4,1531.867111,439.1743897,111.6510637,2,575371.215,5680977.691,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,3,3,1,4,1972.26,72.35551024,60.18691424,3,572581.5689,5676014.773,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,3,1,5,1402,326.2874713,108.5617047,2,587338.0359,5671814.167,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2345.054667,1061.706922,984.8525886,10,591606.4998,5674442.128,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,4,4,4,3,4,1733.265333,660.1873817,476.4980946,3,592791.6206,5665897.581,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2710.553333,3245.912098,3178.242921,10,581988.995,5668594.394,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,4,4,4,3,4,1438.112889,172.3743085,190.6771514,3,585589.1175,5672827.032,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,3,3,1,4,1982.952889,675.9754638,1433.973007,2,567381.9769,5680489.542,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,5,6,3,2408.133333,2548.886617,2443.044551,10,588849.2052,5677851.316,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,4,5,5,5,5,1826.32,1525.367916,1333.686711,3,570055.7359,5686292.231,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,3,1,5,1402,528.348842,371.1856243,7,585148.3602,5674492.671,Bow Valley,0,0,Herbaceous,Herbaceous,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,3,3,3,1,4,1974.440444,954.1220093,1235.684765,3,567806.5882,5680259.335,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,1521.393333,590.118184,611.4037176,3,585036.3758,5672855.825,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,3,1,3,1686.259556,52.77072639,2.591379462,2,593853.5228,5675199.523,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,1,1,4,1463,257.0021755,0,2,569737.7056,5683148.989,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,1642.253778,913.1076334,652.2225256,3,586074.2038,5671332.763,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,3,3,3,5,1783.986667,,,8,588336.2843,5664698.422,Bow Valley,0,0,Shrub,Shrub,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,4,3,3,3,5,1926.153333,1170.446017,2109.428538,3,563514.1722,5686010.948,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,1,3,4,1457.066667,20.31596664,0,2,575634.8529,5680413.019,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1,3,4,3,1892.713778,1423.420689,1400.793774,3,584645.6153,5672001.79,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,3,1,5,1405.753333,47.10324183,15.52929938,8,590845.0411,5669523.538,Bow Valley,0,0,Shrub,Shrub,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,3,3,5,6,3,2374.412444,1172.301682,1808.313603,10,584207.8632,5681730.22,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,4,3,3,3,5,1637.974222,494.5498571,455.9423701,3,580954.8907,5674526.2,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,3,1,3,1796.619556,230.3159666,74.40694318,2,590326.4395,5681665.747,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,3,1,5,1402,393.1548272,268.8757385,1,588701.6656,5670227.307,Bow Valley,0,0,Open Conifer,Open Conifer,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,3,3,3,1,4,2061.467111,2144.734364,2155.079386,3,575273.0595,5676178.574,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,3,1,3,1733.8,1094.308754,1097.128587,2,571700.5706,5677333.25,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,1,2239.787556,677.5107426,728.3811934,10,587288.8012,5681001.118,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,4,1,2584.026667,2553.210147,2373.618573,10,573117.975,5687092.048,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,5,5,3,1,5,1402,371.096017,346.8769384,2,584020.7485,5675314.019,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,1,2190.920444,1006.70427,1035.293967,10,586499.7671,5681161.192,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,4,3,3,3,5,1630.373333,,,3,591356.2158,5664296.614,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,3,1,4,1522.626667,257.0226033,200.1117466,2,564688.3138,5688073.088,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,3,1,3,1919.400444,4.062955413,33.64272467,3,588302.2992,5682328.574,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,1,4,4,1602.72,965.2455925,1582.276768,2,567997.6512,5682129.077,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,2113.479556,3077.831865,2827.114118,8,576978.7846,5674456.924,Bow Valley,0,0,Shrub,Shrub,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,6,3,5,3,4,1877.353778,2011.794729,1940.800163,8,587766.0269,5676007.506,Bow Valley,0,0,Shrub,Shrub,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,6,3,1,1,5,2098.672889,127.0385275,1163.973007,3,566901.8238,5680232.078,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,3,1,4,1596.28,642.6669117,835.9336837,3,565985.2901,5684663.242,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,1646.413778,762.5865595,1030.601906,3,595050.9441,5666920.916,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,4,4,3,5,1402,423.191751,469.0959711,2,591802.3141,5668928.548,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,3,3,1,4,2043.280444,1313.128262,1348.147555,2,573999.6226,5675655.913,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,3,1,5,1402,316.5189547,215.0941809,1,588689.0096,5670165.395,Bow Valley,0,0,Open Conifer,Open Conifer,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,5,4,3,1,4,1549.939111,126.1060984,64.82672059,2,574822.5318,5678570.025,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,4,4,3,2159.873778,83.55656014,165.665073,8,584828.7477,5666168.886,Bow Valley,0,0,Shrub,Shrub,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,5,3,1,1,4,1790.253333,1164.514357,1446.839878,3,570986.2892,5685203.267,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,5,4,1,5,1439.947111,8.52360412,0,10,574579.0544,5679789.99,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,4,4,4,3,4,2008.092889,2120.316453,2096.293914,3,579015.4634,5681996.936,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,3,1,4,1527.38,44.17375945,664.3928889,2,566231.162,5688702.256,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2478.601333,,,10,595794.8343,5664244.147,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,5,5,3,1,5,1433,427.3587931,233.8412195,2,580274.6951,5677952.833,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,5,6,3,1945.226667,168.2831768,10.12044464,3,588935.1099,5683314.721,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,3,1,4,1567.773333,556.0846511,508.866016,3,571993.4887,5678712.66,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,3,1,5,1402,207.3565886,81.71091983,2,585982.7023,5673002.586,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,3,1,4,1530.006667,129.6840334,646.4996447,2,565209.7739,5689848.153,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2462.672,1508.268789,1309.036463,10,591646.6878,5671939.415,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,3,4,5,5,4,1957.593333,979.2005844,813.8678477,7,579591.88,5673878.282,Bow Valley,0,0,Herbaceous,Herbaceous,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,5,5,3,1,5,1631.932889,401.2933022,1506.014633,3,584597.5259,5678273.236,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,5,6,3,2208.273778,1353.054587,1377.799278,10,588687.9193,5665460.184,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,3,3,5,6,3,2313.653778,2632.342134,2536.591515,10,587767.3561,5676836.376,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,3,4,3,3,2044.333333,1770.62212,1591.896169,2,578021.1197,5675986.086,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,6,3,5,3,4,1632.872889,1426.395545,1751.98029,1,586551.1162,5676717.228,Bow Valley,0,0,Open Conifer,Open Conifer,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,3,3,5,6,4,2362.493333,2757.923695,2661.984376,10,580771.6726,5669673.758,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,4,4,4,3,4,1826.166667,970.7269638,949.365434,3,577654.5914,5681985.099,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,1,1,5,1655.813333,939.6840334,684.2761305,2,582058.4898,5678164.066,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2598.666667,2446.254542,2207.680869,10,589115.4281,5675104.321,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,4,1,2413.300444,2222.516572,2628.161593,10,586496.5137,5679249.289,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,3,4,5,5,4,1972.826222,,,8,593483.6008,5664282.788,Bow Valley,0,0,Shrub,Shrub,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,4,4,1,1,5,1739.326667,2014.818363,1771.646163,2,568629.1491,5687877.337,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2694.967111,1767.798762,1804.660005,10,586026.5918,5680533.842,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,4,4,1,3,4,1490.886222,323.0491134,355.0116562,3,579218.9195,5677064.257,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,4,5,5,4,2070.166667,1546.588242,1300.155295,8,588213.5567,5674746.946,Bow Valley,0,0,Shrub,Shrub,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,6,5,1,1,5,1402,138.2570861,169.512641,8,596462.1675,5670406.164,Bow Valley,0,0,Shrub,Shrub,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,4,1,2767.730667,1233.449903,991.2907551,10,576184.7377,5685637.025,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,3,3,1,3,1758.9,208.0458107,47.11266834,2,573304.4062,5676943.818,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2500.714222,1706.841284,1647.498331,10,593017.7064,5679328.963,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,5,4,3,1,4,1589.306667,1038.94631,849.6229892,2,564653.7185,5686936.15,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2194.554222,780.5209459,734.9377283,8,587732.3106,5680975.248,Bow Valley,0,0,Shrub,Shrub,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,4,3,3,3,5,1864.160444,1138.560199,1031.013232,3,564413.1549,5684850.11,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,5,5,5,5,1769.66,,,3,592855.0882,5664751.56,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,3,1,3,1670.066667,42.58655953,161.4156146,3,594686.3428,5675064.901,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,1,3,4,1433,107.4134405,8.986429942,2,579482.1365,5679068.938,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,6,3,5,3,4,1691.668,1629.557033,2060.41486,3,586711.8963,5677033.163,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,1646.772889,,,2,593308.5622,5662802.034,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,3,1,5,1408.593333,147.236798,3.731849689,12,587554.3597,5673231.642,Bow Valley,0,0,Burn-Forest,Burn,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,1,4,1,2333.480444,,,10,595588.4414,5664037.901,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,4,5,4,3,5,1512.686222,59.79716293,0,2,598299.8383,5669139.357,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,5,4,1,5,1498.880444,222.5865595,300.9878407,2,582853.1749,5674451.995,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,1,4,4,1582.273333,678.0467203,1114.007755,3,568828.4175,5681774.744,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,2089.44,426.8509905,283.2724022,2,576137.4923,5683087.996,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,4,4,3,4,4,1967.373778,1124.471101,1019.343629,3,593600.304,5666474.187,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,3,3,3,5,1495.826667,409.7689777,402.390208,3,580900.9434,5675804.757,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,4,1,3,4,1574.139556,88.14701542,1014.553526,2,598076.9367,5666186.373,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,1,3,3,1677.840444,975.207649,899.1019018,2,574204.8787,5677439.359,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,5,6,3,2275.507111,2568.06269,2898.598833,2,595806.9989,5665021.133,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,3,1,1,4,1619.56,547.7921912,1128.859593,2,570475.6712,5680372.418,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,3,1,3,1754.16,,,3,591684.4237,5662765.176,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,4,5,5,4,1604.26,407.4134405,617.2312762,8,593123.0168,5670156.807,Bow Valley,0,0,Shrub,Shrub,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,3,4,5,5,4,2168.252889,825.4062504,777.552132,8,593455.9762,5676760.17,Bow Valley,0,0,Shrub,Shrub,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,5,3,1,1,4,1729.746667,1225.553474,1218.137494,3,564817.3041,5685069.458,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,5,4,3,2161.086667,1817.760447,1760.058732,3,574202.2094,5674920.767,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,3,3,1,4,2067.9,2489.56272,2474.266912,2,576802.0926,5675733.143,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,1,1,4,1431.686667,492.5865595,428.3349109,2,579250.7132,5678455.278,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,3,1,5,1402,540.1855864,311.2704523,2,586307.9588,5673648.243,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,1,3,4,1498.753333,4.062955413,143.215594,2,566235.5467,5687894.596,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,5,3,2523.059556,3618.414313,4675.288273,10,571610.9323,5689402.084,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,5,5,4,1,5,1448.880444,235.9244261,66.02699321,2,575769.9624,5678996.801,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,5,3,1,5,1727.693778,570.9288912,1670.541207,8,584797.598,5678371.906,Bow Valley,0,0,Shrub,Shrub,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,4,4,4,3,4,2032.819556,650.3159666,656.5708047,3,590509.5334,5678977.541,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,3,1,3,1818.824889,88.14701542,17.65314029,3,593918.0998,5674426.416,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,3,1,4,1563.093333,,,2,592512.1175,5663859.755,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,4,5,5,4,1760.199556,781.5012077,616.35683,3,578207.7151,5677030.309,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,4,4,3,5,1402,295.2962649,274.9399744,2,588842.9028,5669969.044,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,5,6,3,2357.227111,1077.598188,926.9277225,10,592025.2529,5680424.897,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,3,4,5,5,4,1895.600889,809.2540417,581.2696174,12,589722.3648,5671900.331,Bow Valley,0,0,Burn-Forest,Burn,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3,3,5,6,4,2100.352444,413.8723228,278.4706453,1,575922.6903,5683446.332,Bow Valley,0,0,Open Conifer,Open Conifer,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,2594.099556,3277.783932,3240.256798,10,571877.1356,5687237.854,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,4,1,2447.892889,,,10,589461.7646,5662263.697,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,3,3,3,1,4,1933.226667,80.31596664,108.1737115,3,572451.8837,5676508.728,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,1,1,3,2071.653333,528.5018284,2389.57602,2,562618.1279,5686158.355,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,4,5,5,4,2052.14,592.0973839,549.4116439,2,593022.285,5676815.848,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,1,4,4,1726.579556,1367.274561,1105.326304,3,562579.0752,5688371.443,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,3,1,3,1881.880889,4.062955413,14.63993377,2,588914.14,5683121.106,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,2646.927111,3688.415054,3559.832985,10,572489.2202,5688164.728,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,5,4,3,1,4,1536.859556,629.3032107,408.6678835,2,563854.6407,5688382.753,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2749.473778,2887.700177,4242.865565,10,570287.2222,5689696.538,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,4,3,4,4,1934.873333,975.207649,892.0810734,3,593450.8505,5666454.203,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2248.798222,1387.124676,1299.729206,2,588937.2245,5665936.473,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,5,6,3,2103.693778,1359.552961,1190.948519,10,589648.2971,5672787.531,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,4,3,4,4,1832.673333,270.6190716,221.4460401,3,593242.1648,5676152.05,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,3,5,6,4,2335.793333,3155.035792,3053.57811,10,581080.3988,5669408.046,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,3,5,5,3,2586.886667,1715.263446,1417.068085,10,576775.9747,5672877.662,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,5,4,3,3,4,1971.220444,414.1293327,205.6539887,3,590998.4374,5681695.685,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1,3,4,3,2004.740889,955.7518459,789.7072062,8,591685.5588,5675957.704,Bow Valley,0,0,Shrub,Shrub,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,4,4,4,1,5,1401.320444,47.41344047,59.61594703,2,594792.8645,5668536.556,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2469.506222,1968.376688,1772.568624,10,590734.077,5672652.732,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
